"id","name","sku","url","price","wholesaleprice","firstsaleprice","secondsaleprice","specialpriceto","specialpricefrom","image","category","quantity",
"200","Italian Earring","ECZ-054-9031-AD","","14650","14650","","","0000-00-00","0000-00-00","image_1439539765_ECZ-054-9031-AD_(1).jpg,image_1439539781_ECZ-054-9031-AD (2).jpg,image_1439539765_ECZ-054-9031-AD_(1).jpg,image_1439539781_ECZ-054-9031-AD (2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"199","Italian Earring","EAR-7457-113-AD","","12295","12295","","","0000-00-00","0000-00-00","image_1439538971_EAR-7457-113-AD_(1).jpg,image_1439538986_EAR-7457-113-AD_(2).jpg,image_1439538971_EAR-7457-113-AD_(1).jpg,image_1439538986_EAR-7457-113-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"198","Italian Earring","EAR-3104-94-LGIJ","","4500","4500","","","0000-00-00","0000-00-00","image_1439534351_EAR-3104-94-LGIJ_(1).jpg,image_1439534363_EAR-3104-94-LGIJ_(2).jpg,image_1439534351_EAR-3104-94-LGIJ_(1).jpg,image_1439534363_EAR-3104-94-LGIJ_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"197","Italian Earring","EAR-7458-113-AD","","16295","16295","","","0000-00-00","0000-00-00","image_1439539151_EAR-7458-113-AD_(2).jpg,image_1439539133_EAR-7458-113-AD_(1).jpg,image_1439539151_EAR-7458-113-AD_(2).jpg,image_1439539133_EAR-7458-113-AD_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"196","Italian Earring","EAR-7286-36-IJ","","25500","25500","","","0000-00-00","0000-00-00","image_1439538395_EAR-7286-36-IJ_(1).jpg,image_1439538410_EAR-7286-36-IJ_(2).jpg,image_1439538395_EAR-7286-36-IJ_(1).jpg,image_1439538410_EAR-7286-36-IJ_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"195","Italian Earring","EAR-7093-36-IJ","","17995","17995","","","0000-00-00","0000-00-00","image_1439538210_EAR-7093-36-IJ_(1).jpg,image_1439538230_EAR-7093-36-IJ_(2).jpg,image_1439538210_EAR-7093-36-IJ_(1).jpg,image_1439538230_EAR-7093-36-IJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"194","Italian Earring","EAR-7091-36-IJ","","12500","12500","","","0000-00-00","0000-00-00","image_1439538148_EAR-7091-36-IJ_(1).jpg,image_1439538168_EAR-7091-36-IJ_(2).jpg,image_1439538148_EAR-7091-36-IJ_(1).jpg,image_1439538168_EAR-7091-36-IJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"193","Italian Earring","EAR-7087-36-IJ","","12500","12500","","","0000-00-00","0000-00-00","image_1439537939_EAR-7087-36-IJ_(1).jpg,image_1439537965_EAR-7087-36-IJ_(2).jpg,image_1439537939_EAR-7087-36-IJ_(1).jpg,image_1439537965_EAR-7087-36-IJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"192","Italian Earring","EAR-6228-52-VC","","6100","6100","","","0000-00-00","0000-00-00","image_1439536844_EAR-6228-52-VC_(2).jpg,image_1439536827_EAR-6228-52-VC_(1).jpg,image_1439536844_EAR-6228-52-VC_(2).jpg,image_1439536827_EAR-6228-52-VC_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"191","Italian Earring","EAR-6075-91-LGIJ","","14500","14500","","","0000-00-00","0000-00-00","image_1439536234_EAR-6075-91-LGIJ_(1).jpg,image_1439536256_EAR-6075-91-LGIJ_(2).jpg,image_1439536234_EAR-6075-91-LGIJ_(1).jpg,image_1439536256_EAR-6075-91-LGIJ_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"190","Italian Earring","EAR-6069-91-LGIJ","","15500","15500","","","0000-00-00","0000-00-00","image_1439536174_EAR-6069-91-LGIJ_(1).jpg,image_1439536196_EAR-6069-91-LGIJ_(2).jpg,image_1439536174_EAR-6069-91-LGIJ_(1).jpg,image_1439536196_EAR-6069-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"189","Italian Earring","EAR-6067-91-LGIJ","","5500","5500","","","0000-00-00","0000-00-00","image_1439536148_EAR-6067-91-LGIJ_(2).jpg,image_1439536135_EAR-6067-91-LGIJ_(1).jpg,image_1439536148_EAR-6067-91-LGIJ_(2).jpg,image_1439536135_EAR-6067-91-LGIJ_(1).jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"188","Italian Earring","EAR-6048-91-LGIJ","","14500","14500","","","0000-00-00","0000-00-00","image_1439535329_EAR-6048-91-LGIJ_(1).jpg,image_1439535342_EAR-6048-91-LGIJ-_(2).jpg,image_1439535329_EAR-6048-91-LGIJ_(1).jpg,image_1439535342_EAR-6048-91-LGIJ-_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"187","Italian Earring","EAR-6046-91-LGIJ","","11550","11550","","","0000-00-00","0000-00-00","image_1439535299_EAR-6046-91-LGIJ_(1).jpg,image_1439535313_EAR-6046-91-LGIJ_(2).jpg,image_1439535299_EAR-6046-91-LGIJ_(1).jpg,image_1439535313_EAR-6046-91-LGIJ_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"186","Italian Earring","EAR-5213-78-AD","","15000","15000","","","0000-00-00","0000-00-00","image_1439535240_EAR-5213-78-AD_(1).jpg,image_1439535253_EAR-5213-78-AD_(2).jpg,image_1439535240_EAR-5213-78-AD_(1).jpg,image_1439535253_EAR-5213-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"185","Italian Earring","EAR-5177-78-AD","","10995","10995","","","0000-00-00","0000-00-00","image_1439534888_EAR-5177-78-AD_(1).jpg,image_1439534905_EAR-5177-78-AD_(2).jpg,image_1439534888_EAR-5177-78-AD_(1).jpg,image_1439534905_EAR-5177-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"184","Italian Earring","EAR-5172-78-AD","","13295","13295","","","0000-00-00","0000-00-00","image_1439534670_EAR-5172-78-AD_(1).jpg,image_1439534688_EAR-5172-78-AD_(2).jpg,image_1439534670_EAR-5172-78-AD_(1).jpg,image_1439534688_EAR-5172-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"183","Italian Earring","EAR-3110-94-LGVC","","5500","5500","","","0000-00-00","0000-00-00","image_1439534617_EAR-3110-94-LGVC_(2).jpg,image_1439534594_EAR-3110-94-LGVC_(1).jpg,image_1439534617_EAR-3110-94-LGVC_(2).jpg,image_1439534594_EAR-3110-94-LGVC_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"182","Italian Earring","EAR-3107-94-LGVC","","5500","5500","","","0000-00-00","0000-00-00","","Earring,Earing Banner","10",
"181","Italian Earring","EAR-3102-94-LGIJ","","4500","4500","","","0000-00-00","0000-00-00","image_1439534321_EAR-3102-94-LGIJ_(1).jpg,image_1439534675_EAR-3102-94-LGIJ_(2).jpg,image_1439534321_EAR-3102-94-LGIJ_(1).jpg,image_1439534675_EAR-3102-94-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"180","Italian Earring","EAR-3106-94-LGVC","","15500","15500","","","0000-00-00","0000-00-00","image_1439534381_EAR-3106-94-LGVC_(1).jpg,image_1439534392_EAR-3106-94-LGVC_(2).jpg,image_1439534381_EAR-3106-94-LGVC_(1).jpg,image_1439534392_EAR-3106-94-LGVC_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"179","Italian Earring","EAR-6053-91-LGIJ","","7500","7500","","","0000-00-00","0000-00-00","image_1439535854_EAR-6053-91-LGIJ_(1).jpg,image_1439535865_EAR-6053-91-LGIJ_(2).jpg,image_1439535854_EAR-6053-91-LGIJ_(1).jpg,image_1439535865_EAR-6053-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"178","Italian Earring","EAR-6050-91-LGIJ","","7900","7900","","","0000-00-00","0000-00-00","image_1439535366_EAR-6050-91-LGIJ_(2).jpg,image_1439535355_EAR-6050-91-LGIJ_(1).jpg,image_1439535366_EAR-6050-91-LGIJ_(2).jpg,image_1439535355_EAR-6050-91-LGIJ_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"177","Italian Earring","EAR-6717-91-LGIJ","","6800","6800","","","0000-00-00","0000-00-00","image_1439537208_EAR-6717-91-LGIJ_(1).jpg,image_1439537231_EAR-6717-91-LGIJ_(2).jpg,image_1439537208_EAR-6717-91-LGIJ_(1).jpg,image_1439537231_EAR-6717-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"176","Italian Earring","EAR-6060-91-LGIJ","","9000","9000","","","0000-00-00","0000-00-00","image_1439536030_EAR-6060-91-LGIJ_(2).jpg,image_1439536046_EAR-6060-91-LGIJ_(1).jpg,image_1439536030_EAR-6060-91-LGIJ_(2).jpg,image_1439536046_EAR-6060-91-LGIJ_(1).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"175","Italian Earring","EAR-6090-91-LGIJ","","10500","10500","","","0000-00-00","0000-00-00","image_1439536490_EAR-6090-91-LGIJ_(1).jpg,image_1439536504_EAR-6090-91-LGIJ_(2).jpg,image_1439536490_EAR-6090-91-LGIJ_(1).jpg,image_1439536504_EAR-6090-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"174","Italian Earring","EAR-6054-91-LGIJ","","7200","7200","","","0000-00-00","0000-00-00","image_1439541072_EAR-6054-91-LGIJ_(1).jpg,image_1439541085_EAR-6054-91-LGIJ_(2).jpg,image_1439541072_EAR-6054-91-LGIJ_(1).jpg,image_1439541085_EAR-6054-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"173","Italian Earring","EAR-6064-91-LGIJ","","5000","5000","","","0000-00-00","0000-00-00","image_1439536101_EAR-6064-91-LGIJ.jpg,image_1439536114_EAR-6064-91-LGIJ_(1).jpg,image_1439536101_EAR-6064-91-LGIJ.jpg,image_1439536114_EAR-6064-91-LGIJ_(1).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"172","Italian Earring","EAR 5181 78 AD","","15550","15550","","","0000-00-00","0000-00-00","image_1439531869_EAR-5181-78-AD.jpg,image_1439531869_EAR-5181-78-AD.jpg","Earring,Earing Banner","10",
"171","Italian Earring","ECZ 029 9031 EAR","","10890","10890","","","0000-00-00","0000-00-00","image_1439539406_ECZ-029-9031-EAR.jpg,image_1439539423_ECZ-029-9031-EAR_01.jpg,image_1439539406_ECZ-029-9031-EAR.jpg,image_1439539423_ECZ-029-9031-EAR_01.jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"170","Italian Earring","EAR 1704 72 AD","","10725","10725","","","0000-00-00","0000-00-00","image_1439531564_EAR-1704-72-AD_01.jpg,image_1439531554_EAR-1704-72-AD.jpg,image_1439531564_EAR-1704-72-AD_01.jpg,image_1439531554_EAR-1704-72-AD.jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"169","Italian Earring","EAR 1702 72 AD","","10725","10725","","","0000-00-00","0000-00-00","image_1439531716_EAR-1072-72-AD.jpg,image_1439531727_EAR-1072-72-AD_2.jpg,image_1439531716_EAR-1072-72-AD.jpg,image_1439531727_EAR-1072-72-AD_2.jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"168","Italian Earring","EAR-5183-78-AD","","14095","14095","","","0000-00-00","0000-00-00","image_1439535067_EAR-5183-78-AD.jpg,image_1439535067_EAR-5183-78-AD.jpg","Earring,Earing Banner","10",
"167","Italian Earring","EAR 5182 78 AD","","14995","14995","","","0000-00-00","0000-00-00","image_1439531894_EAR-5182-78-AD_01.jpg,image_1439531884_EAR-5182-78-AD.jpg,image_1439531894_EAR-5182-78-AD_01.jpg,image_1439531884_EAR-5182-78-AD.jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"166","Italian Earring","EAR-5187-78-AD","","17650","17650","","","0000-00-00","0000-00-00","image_1439535160_EAR-5187-78-AD.jpg,image_1439535160_EAR-5187-78-AD.jpg","Earring,Earing Banner","10",
"165","Italian Earring","EAR 5179 78 AD","","13500","13500","","","0000-00-00","0000-00-00","image_1439531851_EAR-5179-78-AD.jpg,image_1439531860_EAR-5179-78-AD_01.jpg,image_1439531851_EAR-5179-78-AD.jpg,image_1439531860_EAR-5179-78-AD_01.jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"164","Italian Earring","EAR 5170 78 AD","","16795","16795","","","0000-00-00","0000-00-00","image_1439531829_EAR-5170-78-AD.jpg,image_1439531839_EAR-5170-78-AD_01.jpg,image_1439531829_EAR-5170-78-AD.jpg,image_1439531839_EAR-5170-78-AD_01.jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"163","Italian Earring","EAR 5168 78 AD","","16795","16795","","","0000-00-00","0000-00-00","image_1439531803_EAR-5168-78-AD.jpg,image_1439531813_EAR-5168-78-AD_01.jpg,image_1439531803_EAR-5168-78-AD.jpg,image_1439531813_EAR-5168-78-AD_01.jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"162","Italian Earring","EAR 579 36 AD","","25000","25000","","","0000-00-00","0000-00-00","","Earring,Earing Banner","10",
"161","Italian Kada","KDA-1470-113-AD","","5500","5500","","","0000-00-00","0000-00-00","image_1439462585_KDA-1470-113-AD.jpg,image_1439462600_KDA-1470-113-AD_(2).jpg","Italian kada,Italian kada","10",
"160","Italian Earring","ECZ-047-9031-AD","","9000","9000","","","0000-00-00","0000-00-00","image_1439539646_ECZ-047-9031-AD_(1).jpg,image_1439539646_ECZ-047-9031-AD_(1).jpg","Earring,Earing Banner","10",
"159","Italian Earring","EAR-2876-78-AD","","9000","9000","","","0000-00-00","0000-00-00","image_1439533961_EAR-2876-78-AD-new.jpg,image_1439533974_EAR-2876-78-AD(1).jpg,image_1439533961_EAR-2876-78-AD-new.jpg,image_1439533974_EAR-2876-78-AD(1).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"158","Italian Earring","EAR-6074-91-LGIJ","","4500","4500","","","0000-00-00","0000-00-00","image_1439536215_EAR-6074-91-LGIJ_(1).jpg,image_1439536215_EAR-6074-91-LGIJ_(1).jpg","Earring,Earing Banner","10",
"157","Italian Earring","EAR-7289-70-AD","","8500","8500","","","0000-00-00","0000-00-00","image_1439538824_EAR-7289-70-AD-(1)new.jpg,image_1439538840_EAR-7289-70-AD-(2)new.jpg","Earring,Earring","10",
"156","Italian Earring","EAR-2880-78-AD","","9000","9000","","","0000-00-00","0000-00-00","image_1439533360_EAR-2880-78-AD_(1).jpg,image_1439533372_EAR-2880-78-AD_(2).jpg,image_1439533360_EAR-2880-78-AD_(1).jpg,image_1439533372_EAR-2880-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"155","Italian Earring","EAR-7090-36-IJ","","9000","9000","","","0000-00-00","0000-00-00","","Earring,Earing Banner","10",
"154","Italian Earring","EAR-884-66-AD","","2850","2850","","","0000-00-00","0000-00-00","image_1439539168_EAR-884-66-AD_(1).jpg,image_1439539180_EAR-884-66-AD_(2).jpg,image_1439539168_EAR-884-66-AD_(1).jpg,image_1439539180_EAR-884-66-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"153","Italian Earring","EAR-2856-78-AD","","6500","6500","","","0000-00-00","0000-00-00","image_1439532990_EAR-2856-78-AD_(1).jpg,image_1439533001_EAR-2856-78-AD_(2).jpg,image_1439532990_EAR-2856-78-AD_(1).jpg,image_1439533001_EAR-2856-78-AD_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"152","Italian Earring","EAR-2859-78-AD","","6500","6500","","","0000-00-00","0000-00-00","image_1439533170_EAR-2859-78-AD_(2).jpg,image_1439533156_EAR-2859-78-AD_(1).jpg,image_1439533170_EAR-2859-78-AD_(2).jpg,image_1439533156_EAR-2859-78-AD_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"151","Italian Earring","EAR-2882-78-AD","","9000","9000","","","0000-00-00","0000-00-00","image_1439533391_EAR-2882-78-AD_(1).jpg,image_1439533406_EAR-2882-78-AD_(2).jpg,image_1439533391_EAR-2882-78-AD_(1).jpg,image_1439533406_EAR-2882-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"150","Italian Earring","EAR-5407-85-AD","","6500","6500","","","0000-00-00","0000-00-00","image_1439535281_EAR-5407-85-AD_(2).jpg,image_1439535269_EAR-5407-85-AD_(1).jpg,image_1439535281_EAR-5407-85-AD_(2).jpg,image_1439535269_EAR-5407-85-AD_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"149","Italian Earring","EAR-1087-32-AD","","1325","1325","","","0000-00-00","0000-00-00","image_1439532892_EAR-1087-32-AD_(1).jpg,image_1439532907_EAR-1087-32-AD_(2).jpg,image_1439532892_EAR-1087-32-AD_(1).jpg,image_1439532907_EAR-1087-32-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"148","Italian Earring","EAR-663-36-AD","","9000","9000","","","0000-00-00","0000-00-00","image_1439536889_EAR-663-36-AD_(1).jpg,image_1439536902_EAR-663-36-AD_(2).jpg,image_1439536889_EAR-663-36-AD_(1).jpg,image_1439536902_EAR-663-36-AD_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"147","Italian Earring","EAR-2891-78-AD","","6500","6500","","","0000-00-00","0000-00-00","image_1439533668_EAR-2891-78-AD_(1).jpg,image_1439533678_EAR-2891-78-AD_(2).jpg,image_1439533668_EAR-2891-78-AD_(1).jpg,image_1439533678_EAR-2891-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"146","Italian Earring","EAR-6722-91-LGIJ","","7200","7200","","","0000-00-00","0000-00-00","image_1439537265_EAR-6722-91-LGIJ_(1).jpg,image_1439537284_EAR-6722-91-LGIJ_(2).jpg,image_1439537265_EAR-6722-91-LGIJ_(1).jpg,image_1439537284_EAR-6722-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"145","Italian Earring","EAR-3097-93-LGIJ","","2400","2400","","","0000-00-00","0000-00-00","image_1439534211_EAR-3097-93-LGIJ_(2).jpg,image_1439534195_EAR-3097-93-LGIJ_(1).jpg,image_1439534211_EAR-3097-93-LGIJ_(2).jpg,image_1439534195_EAR-3097-93-LGIJ_(1).jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"144","Italian Earring","EAR-6707-91-LGIJ","","8000","8000","","","0000-00-00","0000-00-00","image_1439536995_EAR-6707-91-LGIJ_(1).jpg,image_1439537007_EAR-6707-91-LGIJ_(2).jpg,image_1439536995_EAR-6707-91-LGIJ_(1).jpg,image_1439537007_EAR-6707-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"143","Italian Earring","EAR-3093-93-LGIJ","","4500","4500","","","0000-00-00","0000-00-00","image_1439533707_EAR-3093-93-LGIJ_(1).jpg,image_1439533718_EAR-3093-93-LGIJ_(2).jpg,image_1439533707_EAR-3093-93-LGIJ_(1).jpg,image_1439533718_EAR-3093-93-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"142","Italian Earring","EAR-6734-91-LGIJ","","7400","7400","","","0000-00-00","0000-00-00","image_1439537475_EAR-6734-91-LGIJ_(1).jpg,image_1439537488_EAR-6734-91-LGIJ_(2).jpg","Earring,Earring","10",
"141","Italian Earring","EAR-6739-91-LGIJ","","9500","9500","","","0000-00-00","0000-00-00","image_1439537556_EAR-6739-91-LGIJ_(1).jpg,image_1439537573_EAR-6739-91-LGIJ_(2).jpg,image_1439537556_EAR-6739-91-LGIJ_(1).jpg,image_1439537573_EAR-6739-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"140","Italian Earring","EAR-6059-91-LGIJ","","8500","8500","","","0000-00-00","0000-00-00","image_1439535973_EAR-6059-91-LGIJ.jpg,image_1439535973_EAR-6059-91-LGIJ.jpg","Earring,Earing Banner","10",
"139","Italian Earring","EAR-6061-91-LGIJ","","2500","2500","","","0000-00-00","0000-00-00","image_1439536061_EAR-6061-91-LGIJ_(1).jpg,image_1439536076_EAR-6061-91-LGIJ_(2).jpg,image_1439536061_EAR-6061-91-LGIJ_(1).jpg,image_1439536076_EAR-6061-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"138","Italian Earring","EAR-6080-91-LGIJ","","5500","5500","","","0000-00-00","0000-00-00","image_1439536474_EAR-6080-91-LGIJ_(2).jpg,image_1439536459_EAR-6080-91-LGIJ_(1).jpg,image_1439536474_EAR-6080-91-LGIJ_(2).jpg,image_1439536459_EAR-6080-91-LGIJ_(1).jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"137","Italian Earring","EAR-6096-91-LGIJ","","6500","6500","","","0000-00-00","0000-00-00","image_1439536735_EAR-6096-91-LGIJ_(1).jpg,image_1439536761_EAR-6096-91-LGIJ_(2).jpg,image_1439536735_EAR-6096-91-LGIJ_(1).jpg,image_1439536761_EAR-6096-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"136","Italian Earring","EAR-6706-91-LGIJ","","7500","7500","","","0000-00-00","0000-00-00","image_1439536979_EAR-6706-91-LGIJ_(2).jpg,image_1439536963_EAR-6706-91-LGIJ_(1).jpg,image_1439536979_EAR-6706-91-LGIJ_(2).jpg,image_1439536963_EAR-6706-91-LGIJ_(1).jpg","Earing Banner,Earring,Earring,Earing Banner","10",
"135","Italian Earring","EAR-6731-91-LGIJ","","7500","7500","","","0000-00-00","0000-00-00","image_1439537446_EAR-6731-91-LGIJ_(1).jpg,image_1439537459_EAR-6731-91-LGIJ_(2).jpg,image_1439537446_EAR-6731-91-LGIJ_(1).jpg,image_1439537459_EAR-6731-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"134","Italian Earring","EAR-6749-91-LGIJ","","7000","7000","","","0000-00-00","0000-00-00","image_1439537757_EAR-6749-91-LGIJ_(2).jpg,image_1439537743_EAR-6749-91-LGIJ_(1).jpg,image_1439537757_EAR-6749-91-LGIJ_(2).jpg,image_1439537743_EAR-6749-91-LGIJ_(1).jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"133","Italian Earring","EAR-6743-91-LGIJ","","9000","9000","","","0000-00-00","0000-00-00","image_1439537598_EAR-6743-91-LGIJ_(1).jpg,image_1439537613_EAR-6743-91-LGIJ_(2).jpg,image_1439537598_EAR-6743-91-LGIJ_(1).jpg,image_1439537613_EAR-6743-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"132","Italian Earring","ECZ-048-9031-AD","","4095","4095","","","0000-00-00","0000-00-00","image_1439539718_ECZ-048-9031-AD_(1).jpg,image_1439539700_ECZ-048-9031-AD_(2).jpg,image_1439539718_ECZ-048-9031-AD_(1).jpg,image_1439539700_ECZ-048-9031-AD_(2).jpg","Earring,Earing Banner,Earing Banner,Earring","10",
"131","Italian Earring","EAR-2858-78-AD","","6500","6500","","","0000-00-00","0000-00-00","image_1439533016_EAR-2858-78-AD_(1).jpg,image_1439533137_EAR-2858-78-AD_(2).jpg,image_1439533016_EAR-2858-78-AD_(1).jpg,image_1439533137_EAR-2858-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"130","Italian Earring","EAR-387-32-AD","","11000","11000","","","0000-00-00","0000-00-00","image_1439534636_EAR-387-32-AD_(1).jpg,image_1439534648_EAR-387-32-AD_(2).jpg,image_1439534636_EAR-387-32-AD_(1).jpg,image_1439534648_EAR-387-32-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"129","Italian Earring","EAR-5189-78-AD","","3295","3295","","","0000-00-00","0000-00-00","image_1439535182_EAR-5189-78-AD_(1).jpg,image_1439535195_EAR-5189-78-AD_(2).jpg,image_1439535182_EAR-5189-78-AD_(1).jpg,image_1439535195_EAR-5189-78-AD_(2).jpg","Earing Banner,Earing Banner,Earring,Earring","10",
"128","Italian Earring","EAR-5200-78-AD","","4295","4295","","","0000-00-00","0000-00-00","image_1439535208_EAR-5200-78-AD_(1).jpg,image_1439535223_EAR-5200-78-AD_(2).jpg,image_1439535208_EAR-5200-78-AD_(1).jpg,image_1439535223_EAR-5200-78-AD_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"127","Italian Earring","EAR-6712-91-LGIJ","","7500","7500","","","0000-00-00","0000-00-00","image_1439537028_EAR-6712-91-LGIJ_(1).jpg,image_1439537049_EAR-6712-91-LGIJ_(2).jpg,image_1439537028_EAR-6712-91-LGIJ_(1).jpg,image_1439537049_EAR-6712-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"126","Italian Earring","EAR-6747-91-LGIJ","","11000","11000","","","0000-00-00","0000-00-00","image_1439537655_EAR-6747-91-LGIJ_(1).jpg,image_1439537674_EAR-6747-91-LGIJ_(2).jpg,image_1439537655_EAR-6747-91-LGIJ_(1).jpg,image_1439537674_EAR-6747-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"125","Italian Earring","EAR-6703-91-LGIJ","","8000","8000","","","0000-00-00","0000-00-00","image_1439541202_EAR-6703-91-LGIJ_(2).jpg,image_1439541218_EAR-6703-91-LGIJ_(1).jpg,image_1439541202_EAR-6703-91-LGIJ_(2).jpg,image_1439541218_EAR-6703-91-LGIJ_(1).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"124","Italian Earring","EAR-6727-91-LGIJ","","6400","6400","","","0000-00-00","0000-00-00","image_1439537319_EAR-6727-91-LGIJ.jpg,image_1439537319_EAR-6727-91-LGIJ.jpg","Earing Banner,Earring","10",
"123","Italian Earring","EAR-6718-91-LGIJ","","7200","7200","","","0000-00-00","0000-00-00","image_1439537220_EAR-6718-91-LGIJ_(1).jpg,image_1439537243_EAR-6718-91-LGIJ_(2).jpg,image_1439537220_EAR-6718-91-LGIJ_(1).jpg,image_1439537243_EAR-6718-91-LGIJ_(2).jpg","Earring,Earring,Earing Banner,Earing Banner","10",
"122","Bridal Bangle","KDA-916-63-MC","","1650","1650","","","0000-00-00","0000-00-00","gs://magicmirroruploads/uploads/image_1429515886_KDA-916-63-MC.jpg,gs://magicmirroruploads/uploads/image_1429515901_KDA-916-63-MC_(1).jpg,gs://magicmirroruploads/uploads/image_1429515910_KDA-916-63-MC_(2).jpg","Bridal Bangle,Bridal Bangle,Bridal Bangle","10",
"121","Antique Victoria Set","Set-8236-16-VC","","17500","17500","","","0000-00-00","0000-00-00","Set-8236-16-01_(1).jpg","AQ VICTORIA SET","10",
"120","Antique Victoria Set","Set-9509-22-VC","","19500","19500","","","0000-00-00","0000-00-00","gs://magicmirroruploads/uploads/image_1429365163_Set-9509-22-01_(4).jpg,gs://magicmirroruploads/uploads/image_1429365189_Set-9509-22-01_(3).jpg,Set-9509-22-01_(1).jpg","AQ VICTORIA SET,AQ VICTORIA SET,AQ VICTORIA SET","8",
"119","Antique Victoria Set","Set-9508-22-VC","","45000","45000","","","0000-00-00","0000-00-00","Set-9508-22-01_(1).jpg,gs://magicmirroruploads/uploads/image_1429364992_Set-9508-22-01_(3).jpg,gs://magicmirroruploads/uploads/image_1429365011_Set-9508-22-01_(4).jpg","AQ VICTORIA SET,AQ VICTORIA SET,AQ VICTORIA SET","10",
"118","Antique Victoria Set","Set-9313-22-VC","","28500","28500","","","0000-00-00","1970-01-01","Set-9313-22-01_(1).jpg","AQ VICTORIA SET","10",
"117","Antique Victoria Set","PB-160-60-VC","","17500","17500","","","0000-00-00","0000-00-00","PB-160-60-01_(1).jpg,image_1436953330_PB-160-60-01 (3).JPG","AQ VICTORIA SET,AQ VICTORIA SET","10",
